State,Year,Month,Avg_rainfall
Gujarat,2019,10,1.8710645217057675
Gujarat,2019,11,0.573942314519192
Gujarat,2019,12,0.03682932948484848
Gujarat,2020,1,0.0008976496764418377
Gujarat,2020,2,0.0
Gujarat,2020,3,0.05426087071163245
Gujarat,2020,4,0.0043985980989899
Gujarat,2020,5,0.09048248134604106
Gujarat,2020,6,4.3101334813222225
Gujarat,2020,7,7.235865327990909
Gujarat,2020,8,0.0008976496764418377
Gujarat,2020,9,4.5495337373737376e-05
Gujarat,2020,10,0.06898651183870969
Gujarat,2020,11,0.0009275713323232324
Gujarat,2020,12,0.0
Gujarat,2021,1,0.07800378163049854
Gujarat,2021,2,0.005546699472943723
Gujarat,2021,3,0.00022401024633431088
Gujarat,2021,4,0.18092223273535354
Gujarat,2021,5,1.9279256300997067
Gujarat,2021,6,3.883314322229091
Gujarat,2021,7,6.128557829695992
Gujarat,2021,8,2.4324319596868036
Gujarat,2021,9,14.474009391437374
Gujarat,2021,10,0.8149944597575758
Gujarat,2021,11,0.4428524414575758
Gujarat,2021,12,0.5552671316001955
Gujarat,2022,1,0.18493625166039707
Gujarat,2022,2,0.0
Gujarat,2022,3,0.009012372641251222
Gujarat,2022,4,0.0009088949040404041
Gujarat,2022,5,0.0022432272492668623
Gujarat,2022,6,2.475146210719192
Gujarat,2022,7,19.10948456747022
Gujarat,2022,8,8.30160063534829
Gujarat,2022,9,6.5443688921767675
Gujarat,2022,10,1.2418314770930736
Gujarat,2022,11,0.0018627579226107227
Gujarat,2022,12,0.012921809162229436
Gujarat,2023,1,0.05215584335171718
Gujarat,2023,2,0.008238222889337822
Gujarat,2023,3,0.5336390915792929
Gujarat,2023,4,0.2341233326339394
Gujarat,2023,5,0.6501515805926686
Gujarat,2023,6,6.612152939185312
Gujarat,2023,7,16.227277643838043
Gujarat,2023,8,1.1201969054485827
Gujarat,2023,9,7.231636690164848
Gujarat,2023,10,0.10189185852160738
Gujarat,2023,11,0.9685832038190909
Gujarat,2023,12,0.06949839926515151
Haryana,2019,1,0.5690559961011731
Haryana,2019,2,0.9090147138376623
Haryana,2019,3,0.2901220111627566
Haryana,2019,4,0.4635739194515151
Haryana,2019,5,1.7479840903607038
Haryana,2019,6,0.6336342168954545
Haryana,2019,7,5.108496914475073
Haryana,2019,8,3.733349543580645
Haryana,2019,9,1.1736210094454547
Haryana,2019,10,0.26768504028739004
Haryana,2019,11,0.43172079319242423
Haryana,2019,12,0.524709184111437
Haryana,2020,1,1.021234010127566
Haryana,2020,2,0.26381335738401257
Haryana,2020,3,5.521507317366569
Haryana,2020,4,0.36235127089545455
Haryana,2020,5,5.820418977020528
Haryana,2020,6,1.7705816534106062
Haryana,2020,7,4.9384270704076245
Haryana,2020,8,1.0213430002683284
Haryana,2020,9,0.7701118168151515
Haryana,2020,10,1.9967765081319648
Haryana,2020,11,1.055393096619697
Haryana,2020,12,0.5382003818548388
Haryana,2021,1,0.7924735916715542
Haryana,2021,2,0.24210737649188313
Haryana,2021,3,0.14146864112903226
Haryana,2021,4,0.48842967291212125
Haryana,2021,5,1.883424364420821
Haryana,2021,6,1.7441049924424243
Haryana,2021,7,9.082931829479472
Haryana,2021,8,3.2290218358035188
Haryana,2021,9,6.606988612386363
Haryana,2021,10,1.0900276436304985
Haryana,2021,11,0.001058235293939394
Haryana,2021,12,0.09672698957331378
Haryana,2022,1,4.800343182658307
Haryana,2022,2,0.7939579713392858
Haryana,2022,3,0.024533665204692086
Haryana,2022,4,0.012460375804545456
Haryana,2022,5,1.2929367250557184
Haryana,2022,6,1.370277968699394
Haryana,2022,7,7.30449442010815
Haryana,2022,8,3.485185760279912
Haryana,2022,9,5.6473533235969695
Haryana,2022,10,1.5874401247383116
Haryana,2022,11,0.0875466031083916
Haryana,2022,12,0.0015981655918831169
Haryana,2023,1,0.4869570395336364
Haryana,2023,2,0.023878852817845117
Haryana,2023,3,1.3700301369903032
Haryana,2023,4,0.7559944444759091
Haryana,2023,5,2.4063711179595306
Haryana,2023,6,3.483283381603788
Haryana,2023,7,10.695215801145652
Haryana,2023,8,2.664010888612317
Haryana,2023,9,1.5656378766966668
Haryana,2023,10,0.5560094947444664
Haryana,2023,11,0.30502579835515153
Haryana,2023,12,1.344248052815909
Himachal Pradesh,2019,1,2.6969058075835775
Himachal Pradesh,2019,2,6.6391565508116885
Himachal Pradesh,2019,3,2.1436995037419355
Himachal Pradesh,2019,4,1.2259400088030303
Himachal Pradesh,2019,5,2.289604759596774
Himachal Pradesh,2019,6,1.8515865314939395
Himachal Pradesh,2019,7,7.76843782924047
Himachal Pradesh,2019,8,10.491159787868035
Himachal Pradesh,2019,9,3.644086351818182
Himachal Pradesh,2019,10,0.7633674111378299
Himachal Pradesh,2019,11,1.6075289045454546
Himachal Pradesh,2019,12,1.5590839232521994
Himachal Pradesh,2020,1,3.982472971762463
Himachal Pradesh,2020,2,0.4832498640062696
Himachal Pradesh,2020,3,7.03003662147043
Himachal Pradesh,2020,4,1.910893158278788
Himachal Pradesh,2020,5,6.259711447354839
Himachal Pradesh,2020,6,2.53951808550303
Himachal Pradesh,2020,7,5.077690325815249
Himachal Pradesh,2020,8,3.9782248888739002
Himachal Pradesh,2020,9,0.8566708521090909
Himachal Pradesh,2020,10,5.014980499008798
Himachal Pradesh,2020,11,4.149109989081818
Himachal Pradesh,2020,12,0.747374050824047
Himachal Pradesh,2021,1,1.0331172976612903
Himachal Pradesh,2021,2,0.7193356697559524
Himachal Pradesh,2021,3,1.0749599383951614
Himachal Pradesh,2021,4,4.295383142808333
Himachal Pradesh,2021,5,2.4086612176317206
Himachal Pradesh,2021,6,3.2311499326055557
Himachal Pradesh,2021,7,10.092945579413978
Himachal Pradesh,2021,8,5.319159403556452
Himachal Pradesh,2021,9,6.176615326705555
Himachal Pradesh,2021,10,1.9193797147284946
Himachal Pradesh,2021,11,0.030369876469444446
Himachal Pradesh,2021,12,0.5169469813844085
Himachal Pradesh,2022,1,7.923977169635057
Himachal Pradesh,2022,2,2.4177891699107144
Himachal Pradesh,2022,3,0.23449166870430108
Himachal Pradesh,2022,4,0.2522644922266667
Himachal Pradesh,2022,5,2.0106740568126344
Himachal Pradesh,2022,6,2.5743764779555556
Himachal Pradesh,2022,7,9.716358331020114
Himachal Pradesh,2022,8,8.01486408210672
Himachal Pradesh,2022,9,4.770299411784876
Himachal Pradesh,2022,10,1.5202011980244048
Himachal Pradesh,2022,11,0.6798645613153846
Himachal Pradesh,2022,12,0.13692885291071427
Himachal Pradesh,2023,1,1.4294895447811111
Himachal Pradesh,2023,2,0.8640398961506174
Himachal Pradesh,2023,3,2.376896580979722
Himachal Pradesh,2023,4,3.2884290332433332
Himachal Pradesh,2023,5,4.070125082820968
Himachal Pradesh,2023,6,4.162203328214666
Himachal Pradesh,2023,7,17.423221322198696
Himachal Pradesh,2023,8,10.206564051877956
Himachal Pradesh,2023,9,2.074504834461111
Himachal Pradesh,2023,10,1.3315760458224637
Himachal Pradesh,2023,11,0.4008544689563889
Himachal Pradesh,2023,12,2.0686679904625
Jammu & Kashmir,2019,1,4.403462922092375
Jammu & Kashmir,2019,2,7.47042544713961
Jammu & Kashmir,2019,3,2.725433771989736
Jammu & Kashmir,2019,4,1.987370719978788
Jammu & Kashmir,2019,5,5.817907785165689
Jammu & Kashmir,2019,6,3.229043194919697
Jammu & Kashmir,2019,7,5.9613115114354835
Jammu & Kashmir,2019,8,7.46467149892522
Jammu & Kashmir,2019,9,1.7703175214787878
Jammu & Kashmir,2019,10,1.05792537327566
Jammu & Kashmir,2019,11,6.095814708889394
Jammu & Kashmir,2019,12,2.9284786034765395
Jammu & Kashmir,2020,1,5.4474470305381235
Jammu & Kashmir,2020,2,0.8318960097978058
Jammu & Kashmir,2020,3,8.84451902240176
Jammu & Kashmir,2020,4,2.9681812318333334
Jammu & Kashmir,2020,5,13.604920572089442
Jammu & Kashmir,2020,6,1.9406140135166665
Jammu & Kashmir,2020,7,2.635634223038123
Jammu & Kashmir,2020,8,5.283228294422287
Jammu & Kashmir,2020,9,1.1731441786727272
Jammu & Kashmir,2020,10,6.177029755439882
Jammu & Kashmir,2020,11,5.637430223204545
Jammu & Kashmir,2020,12,1.0296455614926687
Jammu & Kashmir,2021,1,4.1259868469164225
Jammu & Kashmir,2021,2,1.509158145405844
Jammu & Kashmir,2021,3,4.152941335891495
Jammu & Kashmir,2021,4,6.211514811710606
Jammu & Kashmir,2021,5,2.3753909056994136
Jammu & Kashmir,2021,6,1.6124520984424242
Jammu & Kashmir,2021,7,7.553425766080646
Jammu & Kashmir,2021,8,2.53731754242522
Jammu & Kashmir,2021,9,2.9018321967666667
Jammu & Kashmir,2021,10,3.7685483311217007
Jammu & Kashmir,2021,11,0.1042899777848485
Jammu & Kashmir,2021,12,0.633724833271261
Jammu & Kashmir,2022,1,6.1882251445376175
Jammu & Kashmir,2022,2,3.303919466982143
Jammu & Kashmir,2022,3,1.8883192861451612
Jammu & Kashmir,2022,4,0.9754725023330304
Jammu & Kashmir,2022,5,2.559288103642375
Jammu & Kashmir,2022,6,3.799676517225758
Jammu & Kashmir,2022,7,7.017361077275862
Jammu & Kashmir,2022,8,5.843167639590029
Jammu & Kashmir,2022,9,1.6554387921454545
Jammu & Kashmir,2022,10,1.7246740009375
Jammu & Kashmir,2022,11,5.133730120434616
Jammu & Kashmir,2022,12,0.3617943500537338
Jammu & Kashmir,2023,1,2.231722370871515
Jammu & Kashmir,2023,2,1.2455994681976432
Jammu & Kashmir,2023,3,1.7209569790431818
Jammu & Kashmir,2023,4,4.341075692159697
Jammu & Kashmir,2023,5,4.755686537844575
Jammu & Kashmir,2023,6,3.0185269721933334
Jammu & Kashmir,2023,7,7.55006564534664
Jammu & Kashmir,2023,8,2.347805575070528
Jammu & Kashmir,2023,9,1.3306476323233334
Jammu & Kashmir,2023,10,3.489834751816996
Jammu & Kashmir,2023,11,1.2386719191263638
Jammu & Kashmir,2023,12,3.5061930300545456
Jharkhand,2019,1,0.032982921520161294
Jharkhand,2019,2,1.1423597102619047
Jharkhand,2019,3,0.5574015389637097
Jharkhand,2019,4,1.328767089988889
Jharkhand,2019,5,4.167491313380376
Jharkhand,2019,6,2.986936142173611
Jharkhand,2019,7,8.320609654717742
Jharkhand,2019,8,7.830011574548387
Jharkhand,2019,9,9.454318886555557
Jharkhand,2019,10,4.376037636663979
Jharkhand,2019,11,0.013558300375
Jharkhand,2019,12,0.3279003655981183
Jharkhand,2020,1,0.7589917390443548
Jharkhand,2020,2,0.4550629911206897
Jharkhand,2020,3,3.271388294360215
Jharkhand,2020,4,1.9386267385041667
Jharkhand,2020,5,5.842001068693548
Jharkhand,2020,6,7.239522206458333
Jharkhand,2020,7,7.682933698368279
Jharkhand,2020,8,0.41771691913306447
Jharkhand,2020,9,0.7230155877291666
Jharkhand,2020,10,2.556498405989247
Jharkhand,2020,11,0.46147665302916663
Jharkhand,2020,12,0.5337979252567204
Jharkhand,2021,1,0.024575415448924734
Jharkhand,2021,2,0.054061650925595235
Jharkhand,2021,3,0.2522338053373656
Jharkhand,2021,4,0.8855296207319444
Jharkhand,2021,5,7.427580452346774
Jharkhand,2021,6,9.567575098881944
Jharkhand,2021,7,10.316784017926075
Jharkhand,2021,8,7.044589679063172
Jharkhand,2021,9,8.46833104919861
Jharkhand,2021,10,3.8792990075241933
Jharkhand,2021,11,0.7141402087694445
Jharkhand,2021,12,0.6770062109422043
Jharkhand,2022,1,1.5544479189913794
Jharkhand,2022,2,1.7294684777440477
Jharkhand,2022,3,0.05343213231854839
Jharkhand,2022,4,0.1471317354986111
Jharkhand,2022,5,2.723069933640726
Jharkhand,2022,6,3.1731505096541666
Jharkhand,2022,7,4.697299534661925
Jharkhand,2022,8,7.970721134792877
Jharkhand,2022,9,7.674832025912037
Jharkhand,2022,10,3.1574303910413692
Jharkhand,2022,11,0.001304950430448718
Jharkhand,2022,12,0.005762876078273809
Jharkhand,2023,1,0.00030054131222222223
Jharkhand,2023,2,0.00033820670231481483
Jharkhand,2023,3,1.236320787861111
Jharkhand,2023,4,0.8385367506498611
Jharkhand,2023,5,0.9019634280151881
Jharkhand,2023,6,3.6985554500202777
Jharkhand,2023,7,6.342197442684783
Jharkhand,2023,8,7.74269555550121
Jharkhand,2023,9,8.544830039735
Jharkhand,2023,10,1.2491830371539854
Jharkhand,2023,11,0.06986632417750001
Jharkhand,2023,12,0.16174327368958333
Karnataka,2019,1,0.06840899409032258
Karnataka,2019,2,0.19526757830357144
Karnataka,2019,3,0.10701286945698925
Karnataka,2019,4,1.0418012152966667
Karnataka,2019,5,4.3290757436978495
Karnataka,2019,6,4.417875578412223
Karnataka,2019,7,7.099780998867741
Karnataka,2019,8,11.429508584584946
Karnataka,2019,9,7.525205677284444
Karnataka,2019,10,8.52047716304086
Karnataka,2019,11,0.9997276851777779
Karnataka,2019,12,0.42556063747741935
Karnataka,2020,1,0.0150183343
Karnataka,2020,2,0.01575182235505747
Karnataka,2020,3,0.3748085906387097
Karnataka,2020,4,1.7757051721877777
Karnataka,2020,5,7.041435219735484
Karnataka,2020,6,6.076801592285555
Karnataka,2020,7,7.882978471827957
Karnataka,2020,8,0.0009577439096774193
Karnataka,2020,9,0.10470620997988889
Karnataka,2020,10,0.18666553063118277
Karnataka,2020,11,0.0011825025377777778
Karnataka,2020,12,0.09836709465688172
Karnataka,2021,1,0.9084857830118279
Karnataka,2021,2,0.5397334385642858
Karnataka,2021,3,0.0874616346172043
Karnataka,2021,4,2.9500466128222222
Karnataka,2021,5,3.971694284619355
Karnataka,2021,6,6.9256764260066666
Karnataka,2021,7,9.818349606247311
Karnataka,2021,8,5.701624017032258
Karnataka,2021,9,5.177397806487667
Karnataka,2021,10,6.519945956520431
Karnataka,2021,11,6.006559224932222
Karnataka,2021,12,0.6370657625096774
Karnataka,2022,1,0.03594260612413793
Karnataka,2022,2,0.00109792705
Karnataka,2022,3,0.6193479274634409
Karnataka,2022,4,2.0433316195894444
Karnataka,2022,5,6.09654653313
Karnataka,2022,6,4.821805821873333
Karnataka,2022,7,11.871855896638737
Karnataka,2022,8,10.182179913104193
Karnataka,2022,9,5.86042193839037
Karnataka,2022,10,6.2496334001591665
Karnataka,2022,11,1.0025290830041027
Karnataka,2022,12,0.9141836938844047
Karnataka,2023,1,0.03711668051322222
Karnataka,2023,2,0.009763898624444444
Karnataka,2023,3,0.3257319495124731
Karnataka,2023,4,0.9621031485783333
Karnataka,2023,5,3.234121689282473
Karnataka,2023,6,2.698128344858444
Karnataka,2023,7,9.46002195962116
Karnataka,2023,8,1.508453337367957
Karnataka,2023,9,4.874240980202
Karnataka,2023,10,2.0709276051598025
Karnataka,2023,11,2.345277727003778
Karnataka,2023,12,0.6830521359433334
Kerala,2019,1,0.032040382177419356
Kerala,2019,2,0.4976799650510204
Kerala,2019,3,0.5363975606935484
Kerala,2019,4,3.1703508116238095
Kerala,2019,5,3.5065366687903228
Kerala,2019,6,9.20619885957619
Kerala,2019,7,14.959359217527648
Kerala,2019,8,29.135108318361752
Kerala,2019,9,14.00146910002381
Kerala,2019,10,13.59525886895622
Kerala,2019,11,4.196937502464286
Kerala,2019,12,1.457352390158986
Kerala,2020,1,0.16742476379493088
Kerala,2020,2,0.09455179085960591
Kerala,2020,3,1.351382209845622
Kerala,2020,4,3.805268091354762
Kerala,2020,5,16.218503821525346
Kerala,2020,6,14.032736324433333
Kerala,2020,7,11.64354947920507
Kerala,2020,8,0.14933548310829495
Kerala,2020,9,0.38792665327619047
Kerala,2020,10,1.0985451160875577
Kerala,2020,11,0.15333743793333332
Kerala,2020,12,0.2904762182211982
Kerala,2021,1,3.493870401601382
Kerala,2021,2,0.4177127496326531
Kerala,2021,3,1.5549385372557603
Kerala,2021,4,6.901693133707143
Kerala,2021,5,15.818411425700459
Kerala,2021,6,12.61253762567619
Kerala,2021,7,17.479307125785713
Kerala,2021,8,12.043776777207373
Kerala,2021,9,10.05739860997381
Kerala,2021,10,17.216946203619816
Kerala,2021,11,13.21197900482381
Kerala,2021,12,1.6877016107419356
Kerala,2022,1,0.3231259877463054
Kerala,2022,2,0.3870396923418367
Kerala,2022,3,2.200043644214286
Kerala,2022,4,6.610754790171428
Kerala,2022,5,11.149104615297235
Kerala,2022,6,8.285416456645239
Kerala,2022,7,23.116230284743843
Kerala,2022,8,15.255730344391935
Kerala,2022,9,6.458802578451323
Kerala,2022,10,6.721773574418113
Kerala,2022,11,7.737122361643956
Kerala,2022,12,3.250693176903572
Kerala,2023,1,0.38665617515166667
Kerala,2023,2,0.11870723099153441
Kerala,2023,3,1.2262874914944701
Kerala,2023,4,3.1057900979730952
Kerala,2023,5,5.746906371475346
Kerala,2023,6,7.269210027493333
Kerala,2023,7,19.87484013998168
Kerala,2023,8,1.8662955459569124
Kerala,2023,9,12.976296499475001
Kerala,2023,10,11.415361645534524
Kerala,2023,11,9.049934637080952
Kerala,2023,12,3.044596438164286
Ladakh,2019,1,1.4038360737419355
Ladakh,2019,2,4.023364066071428
Ladakh,2019,3,0.8886027232580644
Ladakh,2019,4,0.5655434117333333
Ladakh,2019,5,2.057872338564516
Ladakh,2019,6,0.9303211687833333
Ladakh,2019,7,2.158998229451613
Ladakh,2019,8,7.782932335225807
Ladakh,2019,9,1.1194718918833333
Ladakh,2019,10,0.5233731338064517
Ladakh,2019,11,2.2648249041833335
Ladakh,2019,12,1.1124483747258065
Ladakh,2020,1,4.304567171354839
Ladakh,2020,2,0.28635237618965514
Ladakh,2020,3,4.475579018935484
Ladakh,2020,4,0.9348973247833333
Ladakh,2020,5,2.305852753951613
Ladakh,2020,6,0.98058266585
Ladakh,2020,7,1.460364417733871
Ladakh,2020,8,4.158814593645161
Ladakh,2020,9,0.37358366693333334
Ladakh,2020,10,1.976828999919355
Ladakh,2020,11,4.449036591583334
Ladakh,2020,12,0.3199954895645161
Ladakh,2021,1,0.9375567182741936
Ladakh,2021,2,0.6334936387142857
Ladakh,2021,3,1.369966675919355
Ladakh,2021,4,3.484370017116667
Ladakh,2021,5,0.7791219388225806
Ladakh,2021,6,0.40861665765
Ladakh,2021,7,3.188537758032258
Ladakh,2021,8,1.560838995564516
Ladakh,2021,9,1.6150728372666667
Ladakh,2021,10,1.1598283588387097
Ladakh,2021,11,0.03732514223333334
Ladakh,2021,12,0.23273079775806452
Ladakh,2022,1,1.9358744463965518
Ladakh,2022,2,1.5280712921071429
Ladakh,2022,3,1.3044799730483871
Ladakh,2022,4,0.26647564475
Ladakh,2022,5,0.8223078439677419
Ladakh,2022,6,1.2382799108
Ladakh,2022,7,3.5248235346206895
Ladakh,2022,8,0.817367172266129
Ladakh,2022,9,0.2914622435777778
Ladakh,2022,10,0.4640353260607143
Ladakh,2022,11,3.8998611725769234
Ladakh,2022,12,0.9799950125178573
Ladakh,2023,1,1.9301628102633333
Ladakh,2023,2,0.6608189571981482
Ladakh,2023,3,0.7112571496916666
Ladakh,2023,4,2.5558656470566663
Ladakh,2023,5,2.3500097076258064
Ladakh,2023,6,0.5683712055316666
Ladakh,2023,7,2.227250127578261
Ladakh,2023,8,0.6620288848016129
Ladakh,2023,9,0.28118908269166665
Ladakh,2023,10,1.3677891080804347
Ladakh,2023,11,0.6982042418316666
Ladakh,2023,12,1.84201028305
Lakshadweep,2019,1,0.0
Lakshadweep,2019,2,0.0
Lakshadweep,2019,3,0.0
Lakshadweep,2019,4,0.0
Lakshadweep,2019,5,2.3703848766451614
Lakshadweep,2019,6,0.0
Lakshadweep,2019,7,0.0
Lakshadweep,2019,8,0.0
Lakshadweep,2019,9,0.0
Lakshadweep,2019,10,0.0
Lakshadweep,2019,11,0.0
Lakshadweep,2019,12,0.0
Lakshadweep,2020,1,0.0
Lakshadweep,2020,2,0.0
Lakshadweep,2020,3,0.0
Lakshadweep,2020,4,0.0
Lakshadweep,2020,5,0.0
Lakshadweep,2020,6,0.0
Lakshadweep,2020,7,0.0
Lakshadweep,2020,8,0.0
Lakshadweep,2020,9,0.0
Lakshadweep,2020,10,0.0
Lakshadweep,2020,11,0.0
Lakshadweep,2020,12,0.0
Lakshadweep,2021,1,0.0
Lakshadweep,2021,2,0.0
Lakshadweep,2021,3,0.0
Lakshadweep,2021,4,0.0
Lakshadweep,2021,5,0.0
Lakshadweep,2021,6,0.0
Lakshadweep,2021,7,0.0
Lakshadweep,2021,8,0.0
Lakshadweep,2021,9,0.0
Lakshadweep,2021,10,0.0
Lakshadweep,2021,11,0.0
Lakshadweep,2021,12,0.0
Lakshadweep,2022,1,0.0
Lakshadweep,2022,2,0.0
Lakshadweep,2022,3,0.0
Lakshadweep,2022,4,0.0
Lakshadweep,2022,5,0.0
Lakshadweep,2022,6,0.0
Lakshadweep,2022,7,0.0
Lakshadweep,2022,8,0.0
Lakshadweep,2022,9,0.0
Lakshadweep,2022,10,0.0
Lakshadweep,2022,11,0.0
Lakshadweep,2022,12,0.0
Lakshadweep,2023,1,0.0
Lakshadweep,2023,2,0.0
Lakshadweep,2023,3,0.0
Lakshadweep,2023,4,0.0
Lakshadweep,2023,5,0.0
Lakshadweep,2023,6,0.0
Lakshadweep,2023,7,0.0
Lakshadweep,2023,8,0.0
Lakshadweep,2023,9,0.0
Lakshadweep,2023,10,0.0
Lakshadweep,2023,11,0.0
Lakshadweep,2023,12,0.0
Madhya Pradesh,2019,1,0.19319817202109182
Madhya Pradesh,2019,2,0.2715478901483517
Madhya Pradesh,2019,3,0.21428077659243175
Madhya Pradesh,2019,4,0.245248976699359
Madhya Pradesh,2019,5,0.22912121012096773
Madhya Pradesh,2019,6,2.348474987921795
Madhya Pradesh,2019,7,11.295492208623635
Madhya Pradesh,2019,8,15.100016599796525
Madhya Pradesh,2019,9,14.094376323421155
Madhya Pradesh,2019,10,1.4125160127487593
Madhya Pradesh,2019,11,0.20924734950128207
Madhya Pradesh,2019,12,0.23419298704404468
Madhya Pradesh,2020,1,0.6158717821619106
Madhya Pradesh,2020,2,0.27891165602785145
Madhya Pradesh,2020,3,1.0111891697382134
Madhya Pradesh,2020,4,0.21227488458333335
Madhya Pradesh,2020,5,1.4065696055074441
Madhya Pradesh,2020,6,6.790849899277564
Madhya Pradesh,2020,7,5.33747212308933
Madhya Pradesh,2020,8,0.36122846306327544
Madhya Pradesh,2020,9,0.3566718845410256
Madhya Pradesh,2020,10,0.8274158568630894
Madhya Pradesh,2020,11,0.35391122440192313
Madhya Pradesh,2020,12,0.3310143529385856
Madhya Pradesh,2021,1,0.1128241325825062
Madhya Pradesh,2021,2,0.2030817756407967
Madhya Pradesh,2021,3,0.22537942566997518
Madhya Pradesh,2021,4,0.305051580500641
Madhya Pradesh,2021,5,1.8076034633908187
Madhya Pradesh,2021,6,5.462952672703206
Madhya Pradesh,2021,7,8.877070469530397
Madhya Pradesh,2021,8,8.464422522386476
Madhya Pradesh,2021,9,8.05361514998205
Madhya Pradesh,2021,10,1.8499287068387098
Madhya Pradesh,2021,11,0.15729764896474357
Madhya Pradesh,2021,12,0.41187460180769225
Madhya Pradesh,2022,1,1.4099231881558354
Madhya Pradesh,2022,2,0.10309777502403845
Madhya Pradesh,2022,3,0.16101288093380892
Madhya Pradesh,2022,4,0.0024718601352564104
Madhya Pradesh,2022,5,0.2758481856355459
Madhya Pradesh,2022,6,4.087307602369871
Madhya Pradesh,2022,7,12.965430553065385
Madhya Pradesh,2022,8,12.994332747633871
Madhya Pradesh,2022,9,7.0480880116163815
Madhya Pradesh,2022,10,3.710859595642651
Madhya Pradesh,2022,11,0.02849222943372781
Madhya Pradesh,2022,12,0.032184023381318684
Madhya Pradesh,2023,1,0.15344689032307693
Madhya Pradesh,2023,2,0.033527853078205126
Madhya Pradesh,2023,3,0.8215523722149358
Madhya Pradesh,2023,4,0.8343417820241666
Madhya Pradesh,2023,5,1.164812627525124
Madhya Pradesh,2023,6,4.790610132940192
Madhya Pradesh,2023,7,10.945905148259532
Madhya Pradesh,2023,8,5.858219839443734
Madhya Pradesh,2023,9,8.198604951864487
Madhya Pradesh,2023,10,0.12050931911605352
Madhya Pradesh,2023,11,0.7462561630821154
Madhya Pradesh,2023,12,3.407022160183654
Maharashtra,2019,1,0.1256829276434176
Maharashtra,2019,2,0.03033756789285714
Maharashtra,2019,3,0.05966726782911944
Maharashtra,2019,4,0.1375035294837838
Maharashtra,2019,5,0.10516610366039426
Maharashtra,2019,6,5.925476415590992
Maharashtra,2019,7,17.236945571010462
Maharashtra,2019,8,13.706308203755015
Maharashtra,2019,9,13.230022390564864
Maharashtra,2019,10,5.0297795656826505
Maharashtra,2019,11,0.7434062893513513
Maharashtra,2019,12,0.08267221602964255
Maharashtra,2020,1,0.23305546390235396
Maharashtra,2020,2,0.10559961519664492
Maharashtra,2020,3,0.7616265915842294
Maharashtra,2020,4,0.2970366531342342
Maharashtra,2020,5,2.1711215980035843
Maharashtra,2020,6,8.926928387279279
Maharashtra,2020,7,10.862006020979075
Maharashtra,2020,8,0.07493682804882303
Maharashtra,2020,9,0.1323366238828829
Maharashtra,2020,10,0.6611453104341761
Maharashtra,2020,11,0.07328977811441441
Maharashtra,2020,12,0.1377940028482999
Maharashtra,2021,1,0.23357715281630823
Maharashtra,2021,2,0.25468913649007935
Maharashtra,2021,3,0.2129095161344086
Maharashtra,2021,4,0.6851039666888888
Maharashtra,2021,5,2.292273207324373
Maharashtra,2021,6,10.577049034016666
Maharashtra,2021,7,15.000721592431004
Maharashtra,2021,8,6.392007813353943
Maharashtra,2021,9,12.851006293030556
Maharashtra,2021,10,2.7112133418413977
Maharashtra,2021,11,0.9022837103861111
Maharashtra,2021,12,1.0588695502912187
Maharashtra,2022,1,0.22618619916283525
Maharashtra,2022,2,0.007219961259920635
Maharashtra,2022,3,0.09886705736200717
Maharashtra,2022,4,0.15016383117518517
Maharashtra,2022,5,0.2471219015785842
Maharashtra,2022,6,5.916945823339814
Maharashtra,2022,7,21.0535099209454
Maharashtra,2022,8,10.458660500289337
Maharashtra,2022,9,10.65055107402212
Maharashtra,2022,10,4.950093630034226
Maharashtra,2022,11,0.003538020296794872
Maharashtra,2022,12,0.039681599201488095
Maharashtra,2023,1,0.006042824744629629
Maharashtra,2023,2,0.006851467941769547
Maharashtra,2023,3,0.44759490798509255
Maharashtra,2023,4,1.0929363920973147
Maharashtra,2023,5,0.8063613195785843
Maharashtra,2023,6,4.46988712944963
Maharashtra,2023,7,17.345408506062803
Maharashtra,2023,8,3.5598072458157706
Maharashtra,2023,9,8.415706073842593
Maharashtra,2023,10,0.4488165743167874
Maharashtra,2023,11,1.2207124914653704
Maharashtra,2023,12,1.5800093036027778
Manipur,2019,1,0.024309878108870968
Manipur,2019,2,0.5141407736339285
Manipur,2019,3,0.8896429359153226
Manipur,2019,4,1.9166898616916666
Manipur,2019,5,7.288378358002015
Manipur,2019,6,3.9825362592312503
Manipur,2019,7,5.385682831326613
Manipur,2019,8,4.180455427582662
Manipur,2019,9,6.878073782808333
Manipur,2019,10,4.113282527280242
Manipur,2019,11,1.0466085459249999
Manipur,2019,12,0.2572104970907258
Manipur,2020,1,1.3014904293407257
Manipur,2020,2,0.35938951748491377
Manipur,2020,3,0.5292540242540323
Manipur,2020,4,3.2603215221562496
Manipur,2020,5,6.352218370294355
Manipur,2020,6,6.670179484025
Manipur,2020,7,6.558908238959678
Manipur,2020,8,0.3135769157842742
Manipur,2020,9,0.40385784215208337
Manipur,2020,10,0.622747641939516
Manipur,2020,11,1.2125866558937501
Manipur,2020,12,0.36827030223387097
Manipur,2021,1,0.17327085175201612
Manipur,2021,2,0.0008214319598214285
Manipur,2021,3,1.4783696543508065
Manipur,2021,4,3.4064583090520832
Manipur,2021,5,4.128307471840726
Manipur,2021,6,4.586822700454166
Manipur,2021,7,5.027963212481855
Manipur,2021,8,8.00264849007258
